"twitter.user/followersCount","twitter.user/friendsCount","retweet.twitter.user/name","retweet.twitter.tweet/source","retweet.twitter.tweet/favourited","retweet.twitter.tweet/id","twitter.user/id","twitter.user/createdAt","twitter.user/description","twitter.tweet/latitude","twitter.tweet/text","twitter.tweet/inReplyToStatusID","retweet.twitter.tweet/originalText","retweet.twitter.user/lang","twitter.tweet/lang","retweet.twitter.tweet/truncated","twitter.tweet/mentionIds","twitter.tweet/longitude","retweet.twitter.user/statusesCount","retweet.twitter.user/url","retweet.twitter.user/geoEnabled","retweet.twitter.user/protectedTweets","twitter.tweet/possiblySensitive","twitter.tweet/retweetCount","twitter.tweet/isQuote","twitter.tweet/placeName","retweet.twitter.user/listedCount","twitter.user/isTranslator","retweet.twitter.tweet/urls","twitter.user/favouritesCount","retweet.twitter.user/location","twitter.tweet/mediaTypes","retweet.twitter.tweet/inReplyToUserID","retweet.twitter.tweet/favouriteCount","retweet.twitter.user/utcOffset","retweet.twitter.tweet/place","twitter.tweet/inReplyToScreenName","retweet.twitter.user/screenName","retweet.twitter.tweet/hashtags","retweet.twitter.tweet/mediaUrls","retweet.twitter.tweet/created","twitter.user/verified","twitter.tweet/contributors","retweet.twitter.tweet/mentions","retweet.twitter.user/timezone","twitter.user/contributorsEnabled","retweet.twitter.user/followersCount","retweet.twitter.user/friendsCount","twitter.tweet/favourited","twitter.tweet/id","twitter.user/name","retweet.twitter.user/id","twitter.tweet/source","retweet.twitter.user/createdAt","retweet.twitter.tweet/latitude","retweet.twitter.user/description","retweet.twitter.tweet/inReplyToStatusID","retweet.twitter.tweet/text","twitter.user/lang","retweet.twitter.tweet/mentionIds","twitter.tweet/originalText","twitter.tweet/truncated","retweet.twitter.tweet/lang","retweet.twitter.tweet/longitude","twitter.user/statusesCount","twitter.user/url","twitter.user/geoEnabled","twitter.user/protectedTweets","retweet.twitter.tweet/retweetCount","retweet.twitter.tweet/possiblySensitive","retweet.twitter.tweet/isQuote","retweet.twitter.tweet/placeName","twitter.user/listedCount","twitter.tweet/urls","retweet.twitter.user/isTranslator","retweet.twitter.tweet/mediaTypes","retweet.twitter.user/favouritesCount","twitter.user/location","twitter.tweet/favouriteCount","twitter.tweet/inReplyToUserID","twitter.tweet/place","retweet.twitter.tweet/inReplyToScreenName","twitter.tweet/hashtags","twitter.user/utcOffset","twitter.user/screenName","retweet.twitter.tweet/contributors","retweet.twitter.user/verified","twitter.tweet/mediaUrls","twitter.tweet/created","twitter.user/timezone","twitter.tweet/mentions","retweet.twitter.user/contributorsEnabled"
"62","95","","","","","508752357","2012-02-29T11:35:43.000Z","Go Flames/Stamps! Obviously I'm from Calgary, AB. I like twitter for the sports insight - that's about it though...","","@MAXgreenCalgary while I'm not on FB I still want to double up my donation. Adam - thanks for doing this. Please +$150. #yycflood #abflood","-1","","","en","","[790038702]","","","","","","false","0","false","","","false","","840","","","","","","","MAXgreenCalgary","","","","","false","","","","false","","","false","349623721943760897","Ian Duval","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","","","en","","","false","","","1758","","true","false","","","","","4","","","","","","0","790038702","","","[yycflood, abflood]","-1","duvie27","","","","2013-06-25T20:22:45.000Z","","[MAXgreenCalgary]",""
"14388","880","","","","","221814012","2010-12-01T17:49:25.000Z","Calgary’s Breaking News and Conversation Station.","","Nenshi now telling a story of a group of women who decided last night just to go help. Didn't know home-owner. He was overwhelmed. #yycflood","","","","en","","","","","","","","false","0","false","","","false","","382","","","","","","","","","","","","true","","","","false","","","false","349947790631256065","770 CHQR Global News Radio","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","","","","","","en","","","false","","","98114","https://t.co/wUBFmFW0ZB","true","false","","","","","413","","","","","Calgary, AB","0","","","","[yycflood]","-1","NewsTalk770","","","","2013-06-26T17:50:29.000Z","","",""
"6004","1444","Canada.com","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","false","349941739546624002","25435514","2009-03-20T01:58:13.000Z","Managing editor, Canada, @BuzzFeedNews @BuzzFeedCanada. Queer internet witch. Send gifs to lauren.strapagiel@buzzfeed.com","","Advice for Calgarians from @Nenshi: keep away from the water, help out your neighbours http://t.co/QXVy2JCBOd #abflood","","","en","en","false","[2484737280, 33798654]","","105674","http://t.co/cGpjiERvFO","false","false","false","2","false","","696","false","[http://ow.ly/mpC6W]","4208","Canada","","","0","-1","","","CanadaDotCom","[abflood]","","2013-06-26T17:26:26.000Z","true","","[nenshi]","","false","13641","1530","false","349941771821776897","Lauren Strapagiel","22842362","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2009-03-04T22:02:25.000Z","","Canada's great, shareable stories.","","Advice for Calgarians from @Nenshi: keep away from the water, help out your neighbours http://t.co/QXVy2JCBOd #abflood","en","[33798654]","RT @thecanadacom: Advice for Calgarians from @Nenshi: keep away from the water, help out your neighbours http://t.co/QXVy2JCBOd #abflood","false","en","","15788","","true","false","2","false","false","","192","[http://ow.ly/mpC6W]","false","","700","Toronto","0","","","","[abflood]","-1","laurenstrapa","","true","","2013-06-26T17:26:34.000Z","","[thecanadacom, nenshi]","false"
"135","479","CF Chinook Centre","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","349567314410213376","33920867","2009-04-21T14:34:29.000Z","","","Hell or High Water t-shirts available @ http://t.co/HYGDSp94UP All proceeds donated to Southern Alberta Flood Relief. http://t.co/TE0CSNhCpm","","","en","en","false","[4171875081]","","6742","https://t.co/ngSX5ZKImH","true","false","false","6","false","","200","false","[http://www.calgarystampede.com]","137","Calgary, Alberta","","","1","-1","","","CFChinookCentre","","[http://pbs.twimg.com/media/BNnpntECEAAfJq2.jpg]","2013-06-25T16:38:37.000Z","false","","","","false","11251","857","false","349570978579361792","halgarian","56598337","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2009-07-14T03:55:03.000Z","","The Official Twitter stream from Calgary's premier shopping, dining & entertainment destination. Find us on Facebook & Instagram @CFChinookCentre #chinookeffect","","Hell or High Water t-shirts available @ http://t.co/HYGDSp94UP All proceeds donated to Southern Alberta Flood Relief. http://t.co/TE0CSNhCpm","en","","RT @ChinookCentre: Hell or High Water t-shirts available @ http://t.co/HYGDSp94UP All proceeds donated to Southern Alberta Flood Relief. ht…","false","en","","1237","","true","false","6","false","false","","5","[http://www.calgarystampede.com]","false","[photo]","2625","","0","","","","","-1","halgarian","","true","","2013-06-25T16:53:10.000Z","","[ChinookCentre]","false"
"234","384","Alberta Barley","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","false","349897485675790336","1260112003","2013-03-11T18:23:14.000Z","Partner at Moriyama Burton Chartered Accountants in Lethbridge where we take your business success personally! Love skiing, networking and great coats!","","Alberta farms and ranches avoid catastrophe in floods via @calgaryherald. http://t.co/Rxrp1LuoIR #abflood #yycflood #abag #westcdnag","","","en","en","false","[343028221, 14803951]","","5271","http://t.co/aeoaafaJ7O","true","false","false","5","false","","109","false","[http://ow.ly/mp9j1]","0","Calgary, Alberta","","","0","-1","","","AlbertaBarley","[abflood, yycflood, abag, westcdnag]","","2013-06-26T14:30:36.000Z","false","","[calgaryherald]","","false","6683","3305","false","349904622846083073","Loralee Burton","343028221","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2011-07-26T23:28:30.000Z","","Leading innovation and profitability for
Alberta’s barley farmers.","","Alberta farms and ranches avoid catastrophe in floods via @calgaryherald. http://t.co/Rxrp1LuoIR #abflood #yycflood #abag #westcdnag","en","[14803951]","RT @AlbertaBarley: Alberta farms and ranches avoid catastrophe in floods via @calgaryherald. http://t.co/Rxrp1LuoIR #abflood #yycflood #aba…","false","en","","704","http://t.co/mj9UXvQx6W","false","false","5","false","false","","2","[http://ow.ly/mp9j1]","false","","2700","Lethbridge, Alberta ","0","","","","[abflood, yycflood]","-1","LethAccounting","","false","","2013-06-26T14:58:57.000Z","","[AlbertaBarley, calgaryherald]","false"
"3198","962","","","","","1210320985","2013-02-23T01:46:40.000Z","@660NEWS and @citynews Senior Reporter & fun guy in Calgary. Originally from Windsor. Got a story idea? ianf.campbell@rci.rogers.com - tweets are my own!","","Crews having a problem on getting the water out of the way of the electricity #yycflood","","","","en","","","","","","","","false","0","false","","","false","","6500","","","","","","","","","","","","false","","","","false","","","false","349525340357533697","Ian Campbell","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","","","en","","","false","","","21931","https://t.co/jIvuM4OJa7","true","false","","","","","80","","","","","Calgary, AB","0","","","","[yycflood]","-1","news_ian","","","","2013-06-25T13:51:49.000Z","","",""
"4529","4533","","","","","22890223","2009-03-05T06:28:48.000Z","Marketer. Writer. Speaker. Brand pro. Self-employed small biz champ. Newbie poligeek. Alberta girl. Mojitos & mochas. Find me in the soho, coffice or mom taxi.","","#yycflood #abflood #yychelps twitter tip -- keep your posts to 130 char's or less so your important links get retweeted too!","","","","en","","","","","","","","false","0","false","","","false","","627","","","","","","","","","","","","false","","","","false","","","false","349414409401155584","Kim Page Gluckie","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","","","","","","en","","","false","","","29469","https://t.co/4QA9DW6N20","true","false","","","","","283","","","","","Calgary","0","","","","[yycflood, abflood, yychelps]","-1","kimpagegluckie","","","","2013-06-25T06:31:01.000Z","","",""
"1091","443","U Calgary","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false","349659449776025603","989233129","2012-12-04T17:39:24.000Z","My GradSkills is a professional development resource for all University of Calgary graduate students, established 2012.","","#UCalgary reopens tomorrow and urges commuters to use transit, LRT, carpooling or bicycles. #yycflood http://t.co/YiRWkVTyJf","","","en","en","false","[16809022]","","16982","http://t.co/3GXywTMCNz","true","false","false","9","false","","752","false","[http://bit.ly/19a19MB]","1990","Calgary, Canada","","","0","-1","","","UCalgary","[UCalgary, yycflood]","","2013-06-25T22:44:43.000Z","false","","","","false","52355","673","false","349682614174621697","My GradSkills","16809022","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2008-10-16T15:53:16.000Z","","Official Twitter account of the University of Calgary. #UCalgary #UCalgaryLife #exploreUCalgary","","#UCalgary reopens tomorrow and urges commuters to use transit, LRT, carpooling or bicycles. #yycflood http://t.co/YiRWkVTyJf","en","","RT @UCalgary: #UCalgary reopens tomorrow and urges commuters to use transit, LRT, carpooling or bicycles. #yycflood http://t.co/YiRWkVTyJf","false","en","","5683","http://t.co/1aXSjpG2UJ","false","false","9","false","false","","53","[http://bit.ly/19a19MB]","false","","2408","University of Calgary, Canada","0","","","","[UCalgary, yycflood]","-1","mygradskills","","true","","2013-06-26T00:16:46.000Z","","[UCalgary]","false"
"381","741","Paula Simons","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","false","349335440274362369","25015819","2009-03-18T02:59:49.000Z","Outdoor enthusiast with a strong passion for the arts. @UVic & @UAlberta alumnus. #artsed #elemchat #abed #edtech","","A very lovely, and surprising hopeful video. For Our Tomorrow - Calgary Flood 2013: http://t.co/DknD3GYvO3 #yyc #abflood","","","en","en","false","[25377135]","","59943","https://t.co/61f2HYVvZU","false","false","false","17","false","","741","false","[http://youtu.be/m9_Mesv6VBc]","216","Edmonton Alberta Canada","","","4","-1","","","Paulatics","[yyc, abflood]","","2013-06-25T01:17:13.000Z","false","","","","false","43431","2281","false","349345274671546369","Cataline Fric","25377135","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2009-03-19T20:25:22.000Z","","City Columnist, Edmonton Journal. Globalist Presstitute. Ball Earther. So buxom, blithe, and debonair.","","A very lovely, and surprising hopeful video. For Our Tomorrow - Calgary Flood 2013: http://t.co/DknD3GYvO3 #yyc #abflood","en","","RT @Paulatics: A very lovely, and surprising hopeful video. For Our Tomorrow - Calgary Flood 2013: http://t.co/DknD3GYvO3 #yyc #abflood","false","en","","663","","true","false","17","false","false","","15","[http://youtu.be/m9_Mesv6VBc]","false","","15492","Edmonton, AB","0","","","","[yyc, abflood]","-1","CatalineFric","","true","","2013-06-25T01:56:18.000Z","","[Paulatics]","false"
"1880","4974","Get me out alive!","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","false","349937674674651136","104626843","2010-01-13T22:29:03.000Z","SkyWarn/CanWarn Storm Spotter ~ Devotion to Diverse Service within a Contingency of Emergency Service Formats & Safety⚡️Don't follow your dreams - chase them","","Infographic 6 > Returning after flood.via @RamFire55 #abflood #yyc http://t.co/YXynGsxIy7","","","en","en","false","[281627811, 104626843]","","47566","http://t.co/yLTjFi7S4W","false","false","false","2","false","","220","false","","31217","Cindy Forbes ║█║▌║█║▌│║▌","[photo]","","1","-1","","","getmeoutnews","[abflood, yyc]","[http://pbs.twimg.com/media/BNs6dgjCQAAygQ4.jpg]","2013-06-26T17:10:17.000Z","false","","[RamFire55]","","false","3343","3948","false","349938592539353088","Ron","281627811","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2011-04-13T17:07:18.000Z","","Breaking News ► Emergency Info • Severe Weather • Natural Disasters @ KB1ZGM  
E.Coast ► http://t.co/gwlyX7UaWx • #NASASocial Alum http://t.co/02Gr4e7428","","Infographic 6 > Returning after flood.via @RamFire55 #abflood #yyc http://t.co/YXynGsxIy7","en","[104626843]","RT @getmeoutnews: Infographic 6 > Returning after flood.via @RamFire55 #abflood #yyc http://t.co/YXynGsxIy7","false","en","","126697","","false","false","2","true","false","","337","","false","[photo]","12812","","0","","","","[abflood, yyc]","-1","RamFire55","","false","[http://pbs.twimg.com/media/BNs6dgjCQAAygQ4.jpg]","2013-06-26T17:13:56.000Z","","[getmeoutnews, RamFire55]","false"
"11","14","ETown Mickey","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false","349256780284563456","1332789145","2013-04-07T00:22:13.000Z","The Green Way is a full service lawn maintenance company with a focus on environmentally friendly strategies.","","I hate when innocent animals suffer RT @ampcalgary Poor poor Harvey the Hound. #yyc #yycflood #abflood #saddledome http://t.co/6My3phi01z","","","en","en","false","[59820919, 48066014]","","35873","","true","false","false","3","false","","267","false","","5","Edmonton","","","0","-1","","","ETownMickey","[yyc, yycflood, abflood, saddledome]","[http://pbs.twimg.com/media/BNjHoXtCcAABQDz.jpg]","2013-06-24T20:04:39.000Z","false","","[ampcalgary]","","false","17610","14018","false","349342443524734978","The Green Way ","59820919","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2009-07-24T16:16:23.000Z","","I'm a proud Edmontonian tweeting stuff you need to know if you are in Edmonton! Follow for a while :)","","I hate when innocent animals suffer RT @ampcalgary Poor poor Harvey the Hound. #yyc #yycflood #abflood #saddledome http://t.co/6My3phi01z","en","[48066014]","RT @ETownMickey: I hate when innocent animals suffer RT @ampcalgary Poor poor Harvey the Hound. #yyc #yycflood #abflood #saddledome http://…","false","en","","56","http://t.co/yfrHEaN2vB","false","false","3","false","false","","0","","false","[photo]","224","Edmonton","0","","","","[yyc, yycflood, abflood, saddledome]","-1","TheGreenWayEdm","","false","","2013-06-25T01:45:03.000Z","","[ETownMickey, ampcalgary]","false"
"4160","5001","Jeremy Nolais","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","false","349662166279929856","212463932","2010-11-06T04:13:17.000Z","Ecol/biologist by training. Erstwhile forestry & carbon-offsetter. Knitter. Nerd. Feminist. Spoonie. Enviro buzzkill. Not representative of employer. she/her","","Water restrictions remain in place #yycflood","","","en","en","false","[170093479]","","12481","","true","false","false","1","false","","122","false","","232585","Calgary, Canada","","","0","-1","","","Jeremy_Nolais","[yycflood]","","2013-06-25T22:55:31.000Z","false","","","","false","3320","1235","false","349663072895516672","alison","20029341","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2009-02-04T05:22:29.000Z","","I work in the Office of Alberta Premier Rachel Notley","","Water restrictions remain in place #yycflood","en","","RT @Metro_Nolais: Water restrictions remain in place #yycflood","false","en","","187036","https://t.co/N1Fo6QGjfR","false","false","1","false","false","","329","","false","","60","Edmonton, Alberta, Treaty Six","0","","","","[yycflood]","-1","alisonborealis","","false","","2013-06-25T22:59:07.000Z","","[Metro_Nolais]","false"
"1225","2778","Daorcey Le Bray","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","349345311073894401","399676407","2011-10-27T21:29:50.000Z","Assistant Professor @ MRU. Settler. Inquiry, Social Studies, Integration, Place-Based Learning, Experiential Learning & Bernese Mountain Dog owner.","","Earlier today... Mayor Nenshi addresses the troops to thank the reservists for their #yycflood help: http://t.co/wqa8Vws06U","","","en","en","false","[18724209]","","30479","https://t.co/zeFHzKEFKv","true","false","false","6","false","","215","false","[http://www.youtube.com/watch?v=Bf1vOBZxkkY]","754","Calgary, Canada","","","2","-1","","","Daorcey","[yycflood]","","2013-06-25T01:56:27.000Z","false","","","","false","7711","1368","false","349350769226555392","Tanya Stogre","18724209","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2009-01-07T15:15:47.000Z","","Communication advisor to Mayor Naheed Nenshi. Also: bit of a nerd.","","Earlier today... Mayor Nenshi addresses the troops to thank the reservists for their #yycflood help: http://t.co/wqa8Vws06U","en","","RT @Daorcey: Earlier today... Mayor Nenshi addresses the troops to thank the reservists for their #yycflood help: http://t.co/wqa8Vws06U","false","en","","2127","","true","false","6","false","false","","33","[http://www.youtube.com/watch?v=Bf1vOBZxkkY]","false","","113","Calgary, Alberta","0","","","","[yycflood]","-1","Tstogre","","false","","2013-06-25T02:18:08.000Z","","[Daorcey]","false"
"259","593","Caroline","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","false","349394344282816514","830305585","2012-09-18T03:39:38.000Z","Follow my journey from the Canadian Prairies to Disney Princess Half Marathon.","","Alberta Floods http://t.co/3ygYYTaEXS via @truenorthrunner","","","en","en","false","[4321946536, 492808352]","","19964","https://t.co/xBcOpGTFTu","true","false","false","2","false","","187","false","[http://wp.me/p30Avp-80]","93","Ocean City, MD","","","0","-1","","","iheartrunning36","","","2013-06-25T05:11:17.000Z","false","","[truenorthrunner]","","false","8451","690","false","349406188535955456","EveryDayGirl","1159097694","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2013-02-08T04:28:32.000Z","","on a weight loss journey | 🏃🏾‍♀️50 marathons in 50 states |  💌iheartrunning.com@gmail | running blog 👇🏼","","Alberta Floods http://t.co/3ygYYTaEXS via @truenorthrunner","en","[492808352]","RT @runningbloggers: Alberta Floods http://t.co/3ygYYTaEXS via @truenorthrunner","false","en","","336","","false","false","2","false","false","","2","[http://wp.me/p30Avp-80]","false","","20196","","0","","","","","-1","EveryDayGirl5","","false","","2013-06-25T05:58:21.000Z","","[runningbloggers, truenorthrunner]","false"
"128","190","","","","","596861699","2012-06-01T22:35:54.000Z","Banker by Day - Biker by Night - Seahawks fan for Life!","","Lamphier: Flood damage in Alberta could run as high as $5B http://t.co/QkifOggHPg via @sharethis","","","","en","","[14116807]","","","","","","false","0","false","","","false","","399","","","","","","","","","","","","false","","","","false","","","false","349532898472374272","David Michael White","","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","","","","","","en","","","false","","","3658","","true","false","","","","","14","[http://shar.es/xDQ3A]","","","","","0","","","","","-1","DMikewhite","","","","2013-06-25T14:21:51.000Z","","[ShareThis]",""
"4446","4944","Patricia Morgan","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","false","349703062841073665","559660238","2012-04-21T15:51:59.000Z","President CEO Indigenous Engineering Inclusion, Indigeneer, speaker, adoptee, mother, grandmother. ADHD super powers, ENFP. Innovation culture expert.","","#yycflood During the flood Mayor Nenshi demonstrates leadership with compassion, directness and humor. He one #resilient guy!......","","","en","en","false","[67931982]","","6906","https://t.co/1N83rg3rrg","true","false","false","4","false","","105","false","","3102","Calgary, Alberta","","","0","-1","","","WoetoWOW","[yycflood, resilient]","","2013-06-26T01:38:02.000Z","false","","","","false","1929","1937","false","349724435567218689","Deanna Burgart","67931982","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2009-08-22T17:07:27.000Z","","Speaker 🐞Author 🐞Counselor 🐞Spunky Senior who helps strengthen everyday resilience at work & home. I aim to lighten your load & brighten your outlook.","","#yycflood During the flood Mayor Nenshi demonstrates leadership with compassion, directness and humor. He one #resilient guy!......","en","","RT @WoetoWOW: #yycflood During the flood Mayor Nenshi demonstrates leadership with compassion, directness and humor. He one #resilient guy!…","false","en","","9875","https://t.co/QtC3hItkuv","true","false","4","false","false","","108","","false","","5685","Calgary, Alberta, Canada","0","","","","[yycflood, resilient]","-1","DeannaBurgart","","false","","2013-06-26T03:02:57.000Z","","[WoetoWOW]","false"
"310","372","","","","","68093368","2009-08-23T06:53:50.000Z","Born and raised Calgarian. Back home after a two-year sojourn in San Francisco. Loves wee doggies, live music and hospitality marketing.","","Forgive my ignorance, but is there any chance the hippos would have survived in the Bow? Wouldn't the cold and current kill them? #yycflood","","","","en","","","","","","","","false","0","false","","","false","","126","","","","","","","","","","","","false","","","","false","","","false","349722569097744384","Amanda Olson","","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","","","","","","en","","","false","","","643","","false","false","","","","","0","","","","","Calgary","0","","","","[yycflood]","-1","amanda_c_olson","","","","2013-06-26T02:55:32.000Z","","",""
"10900","1462","Alberta Government","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","349568159801540609","407976756","2011-11-08T20:22:18.000Z","Sharing information on all things Alberta environment - water, air, land, climate change and more! Account monitored Mon-Fri 8:15 a.m. - 4:30 p.m.","","Full details on #abflood Disaster Recovery $ & applications will be announced soon. Info will be posted: http://t.co/AH0cfbwBrA","","","en","en","false","[34747812]","","8772","https://t.co/uDql44J0wv","false","false","false","20","false","","909","false","[http://bit.ly/178oZ76]","679","Alberta","","","1","-1","","","YourAlberta","[abflood]","","2013-06-25T16:41:58.000Z","false","","","","false","107964","3294","false","349568713642610688","Alberta Environment","34747812","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","2009-04-23T22:09:40.000Z","","Sharing info on Government of Alberta programs, services and breaking news. Managed by the social media team.","","Full details on #abflood Disaster Recovery $ & applications will be announced soon. Info will be posted: http://t.co/AH0cfbwBrA","en","","RT @YourAlberta: Full details on #abflood Disaster Recovery $ & applications will be announced soon. Info will be posted: http://t.co/AH0cf…","false","en","","6297","http://t.co/ArJxXcvbWw","false","false","20","false","false","","182","","false","","960","Alberta","0","","","","[abflood]","-1","AB_Enviro","","true","","2013-06-25T16:44:10.000Z","","[YourAlberta]","false"
"2981","3379","The Province","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","false","349649658068467712","1382793386","2013-04-26T20:17:29.000Z","Local citizen, not politically funded. Our housing mkt is broken #CommunityNotCommodity #VanRE  #ItsSpeculationStupid #bcpoli #vanpoli LIST-ers: don't","","Calgary Stampede selling ‘Hell or High Water’ T-shirts to rope in money for Alberta flood victims http://t.co/HLW1u3C6yF","","","en","en","false","[16342817]","","186029","http://t.co/qAR7nk5Jsc","true","false","false","5","false","","2402","false","[http://theprov.in/10RHjlF]","121727","Vancouver, B.C.","","","2","-1","","","theprovince","","","2013-06-25T22:05:49.000Z","false","","","","false","171750","3505","false","349653178540769284","mtnbvan™","16342817","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2008-09-18T04:21:32.000Z","","Online companion to Vancouver's daily tabloid, The Province. The web team manages our Twitter account.","","Calgary Stampede selling ‘Hell or High Water’ T-shirts to rope in money for Alberta flood victims http://t.co/HLW1u3C6yF","en","","RT @theprovince: Calgary Stampede selling ‘Hell or High Water’ T-shirts to rope in money for Alberta flood victims http://t.co/HLW1u3C6yF","false","en","","231465","","false","false","5","false","false","","85","[http://theprov.in/10RHjlF]","false","","712","#TheVancouverModel","0","","","","","-1","mtnbvan","","true","","2013-06-25T22:19:48.000Z","","[theprovince]","false"
"1103","145","Jeff Wilson","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","false","349585155700170752","258069418","2011-02-26T22:10:24.000Z","2018 Stampede Indian Princess, Cieran Starlight - Visit our Facebook page at https://t.co/8JhPJii3Zg… or  indianprincess@calgarystampede.com","","#yycflood #yyc #yychelps So proud of my constituents! http://t.co/LJZ7UwsyeL","","","en","en","false","","","3838","","false","false","false","1","false","","46","false","[http://fb.me/E4PEHEID]","143","Calgary","","","0","-1","","","JeffWilson_YYC","[yycflood, yyc, yychelps]","","2013-06-25T17:49:30.000Z","false","","","","false","1691","530","false","349586275193454592","CS Indian Princess","372637166","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","2011-09-13T04:07:37.000Z","","Husband. Father. Guy who had the honour of stepping foot in the Alberta Legislature. Director at Foundations for the Future Charter Academy.","","#yycflood #yyc #yychelps So proud of my constituents! http://t.co/LJZ7UwsyeL","en","","RT @JeffWilson_MLA: #yycflood #yyc #yychelps So proud of my constituents! http://t.co/LJZ7UwsyeL","false","en","","2823","https://t.co/4oEgeZv0cJ","true","false","1","false","false","","32","[http://fb.me/E4PEHEID]","false","","352","Calgary, Alberta","0","","","","[yycflood, yyc, yychelps]","-1","StampedeIP","","false","","2013-06-25T17:53:57.000Z","","","false"
"12942","12040","","","","","84323513","2009-10-22T13:24:12.000Z","#CELTA #English #ESL #Instructor #IELTS Social Media engager, B.A.- FNAT Wife of #SEO Expert Fulvio Meloni ☀†♬♨✈ Live from #Roma #Vancouver #Spoleto","","Hippos nearly escaped Calgary Zoo during flood http://t.co/H889Z4BLZA OMG I was here only less than a year ago...so very very sad this is","","","","en","","","","","","","","false","1","false","","","false","","48549","","","","","","","","","","","","false","","","","false","","","false","349812813738418178","Carole  Arsenault","","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","","","","","","it","","","false","","","633179","https://t.co/pVCtuqLkrE","true","false","","","","","1663","[http://on-msn.com/19pMnS0]","","","","Spoleto, Umbria","0","","","","","-1","caroleannmarie","","","","2013-06-26T08:54:08.000Z","","",""
"672","1693","","","","","130997830","2010-04-08T23:57:39.000Z","Leading YouthSMART #YouthChampionsYYC school-based mental health initiatives in #yyc.","","Floods bring stress to an entire family, including kids. Here are tips to help kids who have been affected: http://t.co/JK5lAmIXvE #yycflood","","","","en","","","","","","","","false","0","false","","","false","","174","","","","","","","","","","","","false","","","","false","","","false","349607720653033473","Ashley Lamantia","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","","","en","","","false","","","583","http://t.co/Wkv90dIGTA","false","false","","","","","16","[http://tinyurl.com/ojfrzqv]","","","","Canada","0","","","","[yycflood]","-1","valamant","","","","2013-06-25T19:19:10.000Z","","",""
